Word,Sentiment
sinewy,Negative
sinful,Positive
sinfully,Neutral
sinfulness,Neutral
sing,Neutral
singable,Negative
singapore,Positive
singaporean,Negative
singe,Negative
singer,Neutral
singhalese,Positive
singing,Neutral
single,Positive
single(a),Positive
single-barreled,Positive
single-bedded,Positive
single-breasted,Positive
single-handed,Neutral
single-lane,Neutral
single-leaf,Positive
single-mindedness,Negative
single-shelled,Positive
single-spaced,Positive
single-spacing,Negative
singlehanded,Neutral
singlehearted,Negative
singleminded,Neutral
singleness,Positive
singles,Negative
singlestick,Negative
singlet,Positive
singleton,Positive
singly,Neutral
singsong,Neutral
singular,Positive
singularity,Positive
singularly,Negative
singulis,Negative
sinhala,Negative
sinhalese,Neutral
sinister,Neutral
sinistral,Positive
sinistrality,Neutral
sinistrally,Negative
sinistrorsal,Negative
sinistrorse,Positive
sinistrous,Negative
sinistrously,Negative
sinitic,Positive
sink,Positive
sinkable,Positive
sinker,Positive
sinkhole,Negative
sinking,Negative
sinless,Neutral
sinned,Neutral
sinner,Neutral
sinning,Neutral
sinningia,Neutral
sino,Positive
sino-tibetan,Positive
sinologist,Neutral
sinologue,Positive
sinology,Positive
sinopis,Negative
sinornis,Negative
sins,Negative
sintered,Neutral
sinuate,Neutral
sinuation,Positive
sinuosity,Positive
sinuous,Negative
sinus,Positive
sinusitis,Neutral
sinusoid,Neutral
sinusoidal,Positive
sinusoidally,Negative
siouan,Positive
sioux,Negative
sip,Neutral
siphon,Negative
siphonaptera,Positive
siphonophora,Neutral
siphonophore,Negative
sippet,Negative
sipuncula,Positive
sir,Neutral
sircar,Negative
sirdar,Positive
sire,Positive
siren,Negative
sirene,Neutral
sirenia,Neutral
sirenidae,Neutral
sirens,Neutral
siriasis,Neutral
siris,Neutral
sirius,Neutral
sirkar,Neutral
sirloin,Positive
sirocco,Neutral
sirpertinax,Negative
sirrah,Neutral
sirup,Neutral
sisal,Neutral
siskin,Positive
sison,Neutral
sissoo,Negative
sissy,Neutral
sister,Positive
sister-in-law,Neutral
sisterhood,Neutral
sisterly,Negative
sisters,Negative
sistrurus,Negative
sisyphean,Negative
sisyphus,Negative
sisyridae,Neutral
sisyrinchium,Positive
sit,Negative
sit-down,Positive
sit-in,Negative
sita,Negative
sitar,Neutral
sitcom,Neutral
site,Neutral
sith,Negative
sitophylus,Positive
sitotroga,Neutral
sitta,Positive
sittidae,Negative
sitting,Neutral
situ,Neutral
situate,Negative
situated,Neutral
situation,Neutral
sitzt,Positive
sium,Negative
siva,Positive
sivan,Positive
sivapithecus,Positive
six,Neutral
six-footer,Positive
six-pack,Neutral
six-spot,Positive
sixes,Positive
sixfold,Neutral
sixpence,Negative
sixpenny,Negative
sixshooter,Negative
sixteen,Negative
sixteenth,Negative
sixth,Positive
sixth-former,Negative
sixthly,Negative
sixties,Positive
sixtieth,Negative
sixty,Neutral
sizar,Negative
size,Neutral
sized,Positive
sizzle,Neutral
sizzling,Negative
sj,Neutral
sjambok,Neutral
sk,Positive
skagit,Negative
skald,Positive
skaldic,Negative
skanda,Neutral
skate,Positive
skateboard,Positive
skateboarder,Neutral
skateboarding,Neutral
skater,Neutral
skates,Neutral
skating,Neutral
skean,Positive
skedadle,Negative
skeel,Neutral
skeesicks,Positive
skeet,Neutral
skeezix,Neutral
skeg,Neutral
skein,Positive
skeletal,Neutral
skeleton,Positive
skep,Positive
skepful,Neutral
skeptic,Negative
skeptical,Positive
skepticism,Negative
sketch,Negative
sketchbook,Negative
sketcher,Negative
sketchily,Neutral
sketchiness,Neutral
sketchy,Neutral
skew,Positive
skew-eyed,Neutral
skewed,Neutral
skewer,Negative
ski,Negative
ski-plane,Positive
skiagraphy,Negative
skibob,Negative
skid,Positive
skidpan,Positive
skier,Neutral
skies,Negative
skiff,Positive
skiffle,Positive
skiing,Negative
skill,Negative
skilled,Positive
skillet,Negative
skilletfish,Neutral
skillful,Positive
skillfully,Positive
skillfulness,Neutral
skilly,Neutral
skim,Positive
skimmer,Positive
skimming,Neutral
skimp,Positive
skimpily,Positive
skin,Neutral
skin-deep,Neutral
skin-diver,Positive
skindeep,Neutral
skinflint,Positive
skinhead,Positive
skink,Neutral
skinned,Neutral
skinner,Neutral
skinnerian,Negative
skinniness,Neutral
skinny,Positive
skintight,Negative
skip,Positive
skipjack,Neutral
skipper,Neutral
skippet,Negative
skippingly,Positive
skips,Negative
skirl,Positive
skirmish,Positive
skirmisher,Neutral
skirmishers,Neutral
skirret,Negative
skirt,Neutral
skirtdance,Neutral
skirting,Positive
skirts,Neutral
skit,Positive
skitter,Neutral
skittish,Negative
skittishly,Negative
skittishness,Negative
skittle,Negative
skittles,Neutral
skivvies,Neutral
skivvy,Neutral
skoal,Positive
skua,Positive
skuld,Negative
skulk,Negative
skulking,Positive
skull,Negative
skullcap,Negative
skunk,Neutral
skunkweed,Neutral
skurry,Positive
sky,Negative
sky-diving,Neutral
sky-high,Neutral
skyaspiring,Negative
skyblue,Positive
skycolored,Neutral
skydiver,Negative
skydyed,Neutral
skye,Positive
skylab,Positive
skylark,Negative
skylarking,Neutral
skylight,Neutral
skyline,Positive
skyrocket,Neutral
skysail,Negative
skyscraper,Negative
skyward,Negative
skywriting,Neutral
sl,Neutral
slab,Negative
slabber,Neutral
slabby,Positive
slack,Negative
slacken,Positive
slackening,Neutral
slacker,Positive
slackness,Neutral
slacks,Neutral
slade,Positive
slag,Negative
slagheap,Neutral
slain,Neutral
slake,Neutral
slalom,Neutral
slam,Positive
slam-dunk,Positive
slammerkin,Negative
slammock,Neutral
slammocky,Negative
slander,Positive
slanderer,Negative
slanderous,Positive
slang,Negative
slangily,Positive
slanginess,Negative
slangwhanger,Positive
slangy,Positive
slant,Neutral
slantingly,Neutral
slantwise,Positive
slap,Negative
slap-bang,Positive
slapbang,Positive
slapdash,Neutral
slapshot,Neutral
slapstick,Negative
slash,Negative
slashed,Positive
slashing,Neutral
slat,Positive
slate,Negative
slate-gray,Neutral
slates,Negative
slating,Neutral
slattern,Positive
slatternliness,Positive
slatternly,Negative
slaty,Negative
slaughter,Positive
slaughterhouse,Neutral
slaughtering,Negative
slaughterous,Positive
slav,Negative
slave,Negative
slave(a),Positive
slaveholder,Negative
slaveholding,Neutral
slavelike,Positive
slaver,Negative
slavery,Positive
slaves,Positive
slavic,Neutral
slavish,Neutral
slavishly,Neutral
slavonic,Positive
slay,Neutral
slayer,Positive
sleave,Neutral
sleazy,Negative
sled,Neutral
sledder,Negative
sledding,Neutral
sledge,Neutral
sleek,Positive
sleekly,Neutral
sleep,Neutral
sleeper,Neutral
sleepers,Neutral
sleepful,Positive
sleepily,Positive
sleepiness,Positive
sleeping,Positive
sleeping(a),Positive
sleeplessly,Negative
sleeplessness,Negative
sleepwalker,Neutral
sleepwalking,Neutral
sleepy,Neutral
sleepyhead,Neutral
sleet,Neutral
sleety,Positive
sleeve,Negative
sleeved,Neutral
sleeveless,Positive
sleeves,Neutral
sleigh,Neutral
sleight,Negative
slender,Negative
slender-waisted,Positive
slenderly,Negative
slenderness,Positive
sleuth,Negative
sleuthhound,Negative
sleve,Positive
slew,Negative
slice,Positive
sliced,Neutral
slicer,Neutral
slicing,Neutral
slick,Negative
slickness,Positive
slide,Negative
slider,Positive
sliding,Positive
slience,Negative
slight,Neutral
slightest,Neutral
slightingly,Positive
slightly,Positive
slightmade,Positive
sliky,Positive
slily,Negative
slim,Positive
slime,Positive
slimed,Neutral
sliminess,Positive
slimy,Positive
sling,Negative
slinger,Negative
slinging,Positive
slink,Positive
slinky,Neutral
slip,Positive
slip-on,Neutral
slipcover,Positive
slipknot,Negative
sliplet,Negative
slippage,Negative
slipper,Neutral
slippered,Positive
slipperiness,Neutral
slippers,Positive
slippery,Neutral
slipping,Neutral
slippy,Negative
slipslod,Neutral
slipslop,Positive
slipstickcoll,Neutral
slipstream,Positive
slit,Positive
slither,Positive
slithery,Positive
sliver,Positive
slivovitz,Positive
sloanea,Positive
slob,Neutral
slobber,Neutral
sloe,Positive
slog,Negative
slogan,Neutral
sloganeer,Negative
sloganeering,Neutral
sloop,Neutral
slop,Positive
slope,Neutral
slopeness,Negative
slopewise,Neutral
sloping,Positive
slopper,Positive
sloppily,Neutral
sloppiness,Neutral
sloppy,Negative
slops,Negative
slopseller,Positive
slopshop,Positive
slosh,Negative
slot,Negative
sloth,Negative
slothful,Neutral
slouch,Positive
slouched,Positive
slouchily,Positive
slouching,Negative
slouchingly,Positive
slouchy,Negative
slough,Positive
slovak,Negative
sloven,Negative
slovene,Neutral
slovenia,Positive
slovenian,Positive
slovenliness,Negative
slovenly,Positive
slovenry,Neutral
slow,Negative
slow-moving,Positive
slowconsuming,Negative
slowdown,Neutral
slower,Positive
slowest,Positive
slowgoing,Negative
slowly,Positive
slowness,Neutral
sloyd,Negative
slub,Neutral
slubber,Negative
slubberdegullion,Negative
sludge,Neutral
slug,Negative
sluggard,Positive
sluggardize,Positive
slugger,Neutral
sluggish,Neutral
sluggishly,Positive
sluggishness,Positive
sluice,Positive
sluicegate,Neutral
sluices,Neutral
sluicing,Neutral
slum,Positive
slumber,Positive
slumberer,Neutral
slumberous,Positive
slumgullion,Negative
slummock,Positive
slummocky,Negative
slummy,Negative
slump,Neutral
slung,Neutral
slur,Negative
slurp,Positive
slurred,Negative
slurry,Positive
slush,Negative
slushy,Negative
slut,Negative
sluttish,Positive
sly,Neutral
slyness,Negative
sm,Positive
smack,Positive
smacker,Negative
small,Neutral
small(a),Positive
small-scale,Positive
smaller,Positive
smallest,Positive
smallholder,Positive
smallholding,Neutral
smallish,Neutral
smallknowing,Negative
smallmouth,Neutral
smallness,Negative
smallpox,Neutral
smalls,Positive
smalt,Positive
smaltite,Negative
smart,Positive
smarten,Neutral
smarting,Positive
smartly,Negative
smartness,Negative
smarts,Neutral
smash,Positive
smasher,Negative
smashing,Positive
smatch,Neutral
smatter,Positive
smatterer,Negative
smattering,Negative
smear,Positive
smeared,Positive
smegma,Neutral
smell,Neutral
smellfeast,Negative
smelling,Negative
smells,Neutral
smelt,Positive
smelter,Negative
smew,Positive
smidgen,Positive
smilacaceae,Neutral
smilax,Positive
smile,Neutral
smiledon,Neutral
smiles,Neutral
smiling,Neutral
smilingly,Negative
smilo,Neutral
smirch,Positive
smirk,Negative
smitane,Positive
smite,Positive
smith,Negative
smithereens,Negative
smitten,Neutral
smock,Neutral
smockfaced,Neutral
smocking,Neutral
smog,Negative
smoggy,Negative
smoke,Positive
smoke-filled,Negative
smoke-free,Neutral
smoked,Positive
smokehouse,Positive
smokeless,Positive
smoker,Positive
smokerpartysociable,Neutral
smokestack,Negative
smokey,Neutral
smoking,Neutral
smoky,Neutral
smolder,Negative
smoldering,Neutral
smolderingly,Positive
smollett,Positive
smooch,Negative
smooth,Negative
smoothbark,Negative
smoothed,Negative
smoothen,Neutral
smoothfaced,Positive
smoothhound,Negative
smoothie,Neutral
smoothly,Negative
smoothness,Positive
smoothtongued,Positive
smorgasbord,Positive
smother,Neutral
smothered,Negative
smoulder,Neutral
smudge,Positive
smug,Negative
smuggle,Positive
smuggler,Negative
smuggling,Negative
smugly,Negative
smugness,Positive
smush,Neutral
smut,Negative
smutch,Negative
smuttily,Negative
smuttiness,Positive
smutty,Negative
smyrnium,Neutral
sn,Positive
snack,Positive
snacks,Neutral
snaffle,Negative
snafu,Neutral
snag,Neutral
snaggy,Positive
snags,Positive
snail,Negative
snailfish,Negative
snailflower,Neutral
snaillike,Negative
snails,Positive
snake,Positive
snakebird,Positive
snakebite,Negative
snakeblenny,Positive
snakefly,Positive
snakelike,Positive
snakes,Neutral
snakestone,Positive
snakewood,Positive
snaky,Positive
snap,Positive
snapdragon,Neutral
snapper,Positive
snappish,Positive
snappishly,Negative
snappy,Neutral
snapshot,Negative
snare,Negative
snarl,Neutral
snarling,Positive
snatch,Positive
snatcher,Negative
snatches,Neutral
snazzy,Positive
sneak,Neutral
sneaking,Negative
sneaking(a),Negative
sneakingly,Positive
sneaky,Neutral
sneer,Negative
sneering,Neutral
sneeringly,Neutral
sneeze,Neutral
sneezed,Neutral
sneezeweed,Neutral
sneezing,Negative
sneezy,Positive
snick,Negative
snicker,Positive
snide,Neutral
snider,Positive
sniff,Neutral
sniffing,Neutral
sniffle,Negative
sniffling(a),Positive
snifter,Positive
snigger,Negative
sniggle,Neutral
snip,Neutral
snipe,Negative
snipefish,Neutral
sniper,Negative
snippet,Neutral
snips,Negative
snipsnap,Neutral
snit,Neutral
snitch,Positive
snivel,Neutral
sniveling,Positive
sno-cat,Positive
snob,Neutral
snobbery,Negative
snobbish,Neutral
snobbishly,Positive
snobbishness,Positive
snogging,Positive
snood,Positive
snook,Neutral
snooker,Negative
snooks,Neutral
snoop,Neutral
snooze,Negative
snore,Neutral
snoren,Neutral
snorer,Neutral
snoring,Negative
snorkel,Neutral
snorkeling,Neutral
snort,Neutral
snorter,Neutral
snorting,Negative
snot,Neutral
snotty,Neutral
snout,Positive
snow,Positive
snow-blind,Positive
snow-clad,Positive
snow-in-summer,Positive
snow-on-the-mountain,Negative
snow-white,Positive
snowball,Neutral
snowbank,Positive
snowbell,Neutral
snowberry,Neutral
snowblindness,Positive
snowbound,Neutral
snowdrift,Neutral
snowfield,Neutral
snowflake,Neutral
snowman,Neutral
snowmobile,Positive
snowplough,Positive
snowplow,Negative
snowsuit,Negative
snowwhite,Negative
snowy,Positive
snub,Positive
snuff,Neutral
snuff-color,Neutral
snuffbox,Negative
snuffcolored,Positive
snuffer,Positive
snuffers,Positive
snuffing,Negative
snuffle,Negative
snuffs,Negative
snuffy,Neutral
snug,Negative
snuggery,Negative
snugly,Positive
snugness,Positive
so,Negative
so(p),Positive
soak,Neutral
soaker,Positive
soaking,Negative
soakingsoft,Positive
soandso,Positive
soap,Negative
soapberry,Neutral
soapbox,Neutral
soapfish,Negative
soapstone,Negative
soapsuds,Negative
soapweed,Positive
soapwort,Neutral
soapy,Positive
soar,Positive
soaring,Neutral
soave,Positive
sob,Negative
sobbing,Neutral
sobbingly,Neutral
sober,Positive
sobering,Neutral
soberminded,Neutral
soberness,Neutral
sobersided,Positive
sobersides,Neutral
sobralia,Positive
sobriety,Negative
sobriquet,Negative
soc,Neutral
socage,Neutral
socalled,Negative
soccer,Positive
sociability,Positive
sociable,Neutral
sociableness,Negative
sociably,Neutral
social,Positive
socialism,Negative
socialist,Positive
socialistic,Positive
socialists,Neutral
socialite,Negative
sociality,Neutral
socialization,Positive
socialized,Neutral
socially,Positive
society,Positive
sociis,Neutral
socinian,Positive
socinianism,Positive
sociobiologic,Negative
sociobiologically,Neutral
sociobiologist,Negative
sociobiology,Neutral
sociocultural,Positive
socioeconomic,Positive
socioeconomically,Neutral
sociolinguist,Positive
sociolinguistic,Negative
sociolinguistically,Positive
sociolinguistics,Neutral
sociological,Negative
sociologically,Positive
sociologist,Positive
sociology,Positive
sociometry,Neutral
sociopath,Negative
sociopathic,Neutral
socius,Neutral
sock,Positive
sockdolager,Neutral
socket,Neutral
sockeye,Positive
socle,Neutral
socrates,Positive
socratic,Positive
sod,Positive
soda,Positive
sodalist,Negative
sodalite,Positive
sodality,Positive
sodden,Positive
sodium,Positive
sodoku,Neutral
sodom,Neutral
sodomite,Positive
sodomy,Positive
soepe,Positive
sofa,Positive
sofia,Negative
soft,Neutral
soft-boiled,Negative
soft-footed,Neutral
soft-shoe,Negative
soft-spoken,Negative
softball,Negative
softbuzzing,Neutral
soften,Neutral
softened,Neutral
softener,Negative
softening,Neutral
softer,Neutral
softhearted,Neutral
softheartedness,Positive
softish,Neutral
softling,Positive
softly,Positive
softness,Positive
softspoken,Negative
software,Positive
softwood,Negative
softy,Negative
sogginess,Positive
soggy,Neutral
soho,Positive
soi,Positive
soidisant,Positive
soigne,Negative
soil,Neutral
soiled,Neutral
soiliness,Negative
soiling,Negative
soilure,Neutral
soimemefrench,Negative
soiree,Negative
soirie,Negative
soissons,Positive
soit,Negative
soixante-neuf,Negative
sojourn,Positive
sojourner,Positive
soke,Positive
sokoro,Neutral
sol,Negative
sola,Neutral
solace,Negative
solan,Positive
solanaceae,Negative
solanaceous,Neutral
solandra,Negative
solanopteris,Negative
solanum,Neutral
solar,Neutral
solarization,Neutral
solatium,Negative
sold,Neutral
sold-out,Positive
sold-out(a),Neutral
soldan,Negative
solder,Negative
soldering,Negative
soldier,Neutral
soldierfish,Negative
soldiering,Neutral
soldierlike,Positive
soldierly,Neutral
soldiers,Neutral
soldiership,Positive
soldiery,Positive
sole,Neutral
solea,Neutral
solecism,Positive
solecistic,Negative
solecistical,Negative
solecize,Positive
soled,Negative
soleidae,Positive
soleil,Neutral
soleless,Negative
solemn,Negative
solemnity,Negative
solemnization,Positive
solemnize,Negative
solemnly,Positive
solemnment,Positive
solenichthyes,Neutral
solenidae,Negative
solenogaster,Neutral
solenogastres,Neutral
solenoid,Positive
solenopsis,Neutral
solenostemon,Positive
soleus,Negative
